CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,District,Longitude,Latitude
10/31/2019,0:50:00,5A,3600 REXMERE RD,BURGLARY,I,NA,NORTHEAST,-76.60191261,39.33198561
10/31/2019,5:12:00,3CF,5400 HARFORD RD,ROBBERY - COMMERCIAL,I,FIREARM,NORTHEAST,-76.56244557,39.35104235
10/31/2019,13:00:00,4D,1400 KUPER ST,AGG. ASSAULT,I,HANDS,SOUTHERN,-76.63961932,39.28510465
10/31/2019,18:35:00,7A,RD & LYNDHURST ST,AUTO THEFT,O,NA,SOUTHWEST,-76.681377,39.29715
10/31/2019,1:00:00,4D,500 LUCIA AVE,AGG. ASSAULT,I,HANDS,SOUTHWEST,-76.69232328,39.27431288
10/31/2019,9:03:00,4E,3600 GELSTON DR,COMMON ASSAULT,O,NA,SOUTHWEST,-76.67743283,39.29653681
10/31/2019,15:40:00,4B,1800 W FRANKLIN ST,AGG. ASSAULT,I,KNIFE,WESTERN,-76.64601335,39.29395685
10/31/2019,0:39:00,4A,4600 LIBERTY HEIGHTS AVE,AGG. ASSAULT,O,FIREARM,NORTHWEST,-76.69440572,39.33103629
10/31/2019,9:00:00,4E,100 S CALVERT ST,COMMON ASSAULT,O,NA,CENTRAL,-76.61208297,39.28762471
10/31/2019,17:00:00,6D,ST & DOLPHIN LN,LARCENY FROM AUTO,O,NA,CENTRAL,-76.623102,39.304575
10/31/2019,12:34:00,6J,1900 WALBROOK AVE,LARCENY,O,NA,WESTERN,-76.64908261,39.31076693
10/31/2019,17:37:00,6J,2000 KENNEDY AVE,LARCENY,O,NA,EASTERN,-76.60382637,39.31390886
10/31/2019,15:55:00,6C,2200 E MONUMENT ST,LARCENY,I,NA,EASTERN,-76.58572621,39.29877014
10/31/2019,17:10:00,4B,0 N HOWARD ST,AGG. ASSAULT,O,KNIFE,CENTRAL,-76.6194146,39.2900036
10/31/2019,23:29:00,3B,100 E CROSS ST,ROBBERY - STREET,O,NA,SOUTHERN,-76.61227784,39.27711923
10/31/2019,4:16:00,5E,5000 YORK RD,BURGLARY,I,NA,NORTHERN,-76.60961723,39.34909299
10/31/2019,12:42:00,6J,3600 REXMERE RD,LARCENY,O,NA,NORTHEAST,-76.60190844,39.33232753
10/31/2019,17:23:00,6C,300 LIGHT ST,LARCENY,I,NA,CENTRAL,-76.61308293,39.28508598
10/31/2019,14:35:00,3B,100 S EATON ST,ROBBERY - STREET,O,NA,SOUTHEAST,-76.5654968,39.29078166
10/31/2019,18:30:00,6E,3400 ELMORA AVE,LARCENY,O,NA,NORTHEAST,-76.57530696,39.31584112
10/30/2019,21:00:00,4B,3500 EDMONDSON AVE,AGG. ASSAULT,O,KNIFE,SOUTHWEST,-76.67562054,39.2941351
10/30/2019,22:00:00,4C,1300 N MOUNT ST,AGG. ASSAULT,O,OTHER,WESTERN,-76.64467369,39.30322388
10/30/2019,19:15:00,4B,2300 W LANVALE ST,AGG. ASSAULT,I,KNIFE,WESTERN,-76.65355976,39.29710798
10/30/2019,12:30:00,6G,1500 W NORTH AVE,LARCENY,I,NA,WESTERN,-76.64156206,39.31002923
10/30/2019,17:17:00,3AK,2500 E FAYETTE ST,ROBBERY - STREET,I,KNIFE,SOUTHEAST,-76.58120474,39.29437024
10/30/2019,0:13:00,3AK,2500 W NORTH AVE,ROBBERY - STREET,O,KNIFE,WESTERN,-76.65726659,39.30955039
10/30/2019,0:00:00,4C,1400 W LAFAYETTE AVE,AGG. ASSAULT,I,OTHER,WESTERN,-76.64019643,39.2989184
10/30/2019,14:28:00,8J,1500 HARLEM AVE,ARSON,I,FIRE,WESTERN,-76.64289206,39.29661008
10/30/2019,22:00:00,4E,100 W 29TH ST,COMMON ASSAULT,I,NA,NORTHERN,-76.61949052,39.32302312
10/30/2019,17:00:00,5A,3200 BELAIR RD,BURGLARY,I,NA,NORTHEAST,-76.57417396,39.32125809
10/30/2019,20:19:00,6C,3300 BELAIR RD,LARCENY,O,NA,NORTHEAST,-76.57361105,39.32173144
10/30/2019,12:36:00,6J,0 W EAGER ST,LARCENY,O,NA,CENTRAL,-76.61595392,39.30093352
10/30/2019,14:10:00,4E,4400 FRANKFORD AVE,COMMON ASSAULT,I,NA,NORTHEAST,-76.54921946,39.33589422
10/30/2019,15:30:00,5D,6100 QUARANTINE RD,BURGLARY,I,NA,SOUTHERN,-76.55902224,39.20670722
10/30/2019,8:00:00,7C,1300 CHURCH ST,AUTO THEFT,O,NA,SOUTHERN,-76.59293959,39.22277847
10/30/2019,17:56:00,2A,2400 WOODBROOK AVE,RAPE,I,OTHER,WESTERN,-76.64219323,39.31124531
10/30/2019,3:00:00,6E,500 BAKER ST,LARCENY,O,NA,CENTRAL,-76.63835556,39.30986286
10/30/2019,13:00:00,4E,ST & MCKEAN AV,COMMON ASSAULT,O,NA,WESTERN,-76.6471365,39.306636
10/30/2019,6:20:00,4E,200 HARMISON ST,COMMON ASSAULT,I,NA,SOUTHERN,-76.64913248,39.28499985
10/30/2019,15:30:00,4D,600 AISQUITH ST,AGG. ASSAULT,I,HANDS,EASTERN,-76.60182539,39.29771537
10/30/2019,16:00:00,9S,4700 SHAMROCK AV,SHOOTING,Outside,FIREARM,NORTHEAST,-76.5569812,39.3232786
10/30/2019,23:00:00,6E,3400 SHANNON DR,LARCENY,O,NA,NORTHEAST,-76.56264501,39.3233358
10/30/2019,0:00:00,5G,6300 GREENSPRING AVE,BURGLARY,I,NA,NORTHWEST,-76.68160864,39.36979948
10/30/2019,7:40:00,6G,300 W LOMBARD ST,LARCENY,I,NA,CENTRAL,-76.61934049,39.28751298
10/30/2019,20:00:00,7A,3500 FALLSTAFF RD,AUTO THEFT,O,NA,NORTHWEST,-76.70180344,39.36568006
10/30/2019,21:30:00,6D,2000 DRUID PARK DR,LARCENY FROM AUTO,I,NA,NORTHERN,-76.6473935,39.33219764
10/30/2019,16:30:00,6E,400 S CALHOUN ST,LARCENY,O,NA,SOUTHERN,-76.63931074,39.2833371
10/30/2019,13:41:00,6J,1000 N MILTON AVE,LARCENY,O,NA,EASTERN,-76.58249605,39.30297029
10/30/2019,10:47:00,6D,3100 W NORTH AVE,LARCENY FROM AUTO,O,NA,SOUTHWEST,-76.66940297,39.30910953
10/30/2019,13:42:00,6G,1600 EUTAW PL,LARCENY,I,NA,CENTRAL,-76.62907625,39.30664395
10/30/2019,9:00:00,6E,800 S GLOVER ST,LARCENY,O,NA,SOUTHEAST,-76.57916256,39.28260228
10/30/2019,10:10:00,6C,900 W 36TH ST,LARCENY,I,NA,NORTHERN,-76.63153363,39.33122086
10/30/2019,3:30:00,5A,5700 RIDGEDALE RD,BURGLARY,I,NA,NORTHERN,-76.66600255,39.3648216
10/30/2019,3:00:00,5D,4000 FALLS RD,BURGLARY,I,NA,NORTHERN,-76.6372509,39.33737532
10/30/2019,4:25:00,5D,700 W 40TH ST,BURGLARY,I,NA,NORTHERN,-76.62868881,39.33712324
10/30/2019,19:10:00,5F,500 PENNSYLVANIA AVE,BURGLARY,I,NA,CENTRAL,-76.62418026,39.2951012
10/30/2019,21:30:00,4E,2500 GREENMOUNT AVE,COMMON ASSAULT,I,NA,NORTHERN,-76.60951989,39.318993
10/30/2019,13:39:00,6J,WOLFE ST & GOUGH ST,LARCENY,O,NA,SOUTHEAST,-76.590216,39.287781
10/30/2019,19:15:00,3CF,1600 ARGONNE DR,ROBBERY - COMMERCIAL,I,FIREARM,NORTHEAST,-76.59127866,39.34025437
10/30/2019,10:55:00,3CF,1400 E COLD SPRING LN,ROBBERY - COMMERCIAL,I,FIREARM,NORTHEAST,-76.59360447,39.34587229
10/30/2019,22:10:00,4E,2400 LOYOLA NORTHWAY,COMMON ASSAULT,O,NA,NORTHERN,-76.65836533,39.33818896
10/30/2019,14:47:00,4E,600 N ROBINSON ST,COMMON ASSAULT,I,NA,SOUTHEAST,-76.57311921,39.2985163
10/30/2019,21:00:00,7A,1500 SAINT PAUL ST,AUTO THEFT,O,NA,CENTRAL,-76.61457218,39.30652764
10/30/2019,20:30:00,3AJF,4200 BROOKHILL RD,ROBBERY - CARJACKING,O,FIREARM,NORTHWEST,-76.70992199,39.35712119
10/30/2019,20:30:00,3AJF,4200 BROOKHILL RD,ROBBERY - CARJACKING,O,FIREARM,NORTHWEST,-76.70992199,39.35712119
10/30/2019,21:00:00,6D,BALTIMORE ST & S BETHEL ST,LARCENY FROM AUTO,O,NA,SOUTHEAST,-76.5949005,39.291489
10/30/2019,13:36:00,6C,3700 BOSTON ST,LARCENY,I,NA,SOUTHEAST,-76.56528213,39.27705117
10/30/2019,7:00:00,5C,2200 ASHBURTON ST,BURGLARY,I,NA,WESTERN,-76.66251477,39.31274919
10/30/2019,3:46:00,5E,400 W COLD SPRING LN,BURGLARY,I,NA,NORTHERN,-76.63000448,39.34475417
10/30/2019,19:15:00,6L,200 E CENTRE ST,LARCENY,I,NA,CENTRAL,-76.61210487,39.29655143
10/30/2019,8:19:00,6C,4300 PARK HEIGHTS AVE,LARCENY,I,NA,NORTHWEST,-76.66622215,39.33922784
10/30/2019,9:45:00,6C,200 E BALTIMORE ST,LARCENY,I,NA,CENTRAL,-76.61209924,39.28957552
10/30/2019,15:44:00,6C,3400 FREDERICK AVE,LARCENY,I,NA,SOUTHWEST,-76.67430838,39.28131968
10/30/2019,17:16:00,4E,4100 PATTERSON AVE,COMMON ASSAULT,I,NA,NORTHWEST,-76.70345094,39.35519052
10/30/2019,17:16:00,4E,4100 PATTERSON AVE,COMMON ASSAULT,I,NA,NORTHWEST,-76.70345094,39.35519052
10/30/2019,20:30:00,3AJF,4200 BROOKHILL RD,ROBBERY - CARJACKING,O,FIREARM,NORTHWEST,-76.70992199,39.35712119
10/30/2019,13:00:00,6D,700 RAMSAY ST,LARCENY FROM AUTO,O,NA,SOUTHERN,-76.62775101,39.28374269
10/30/2019,1:04:00,3AF,1800 MADISON AVE,ROBBERY - STREET,O,FIREARM,CENTRAL,-76.63186929,39.30716063
10/30/2019,22:00:00,7A,1800 GOUGH ST,AUTO THEFT,O,NA,SOUTHEAST,-76.59077996,39.28767461
10/30/2019,0:28:00,3AF,5500 BELAIR RD,ROBBERY - STREET,O,FIREARM,NORTHEAST,-76.54911191,39.339779
10/30/2019,17:39:00,5A,900 CHESTNUT HILL AVE,BURGLARY,I,NA,NORTHEAST,-76.604145,39.33409612
10/30/2019,9:54:00,4B,400 CATHEDRAL ST,AGG. ASSAULT,O,KNIFE,CENTRAL,-76.61679883,39.29471729
10/30/2019,13:00:00,5A,1300 N CAREY ST,BURGLARY,I,NA,WESTERN,-76.63905392,39.3040132
10/30/2019,7:00:00,6J,300 LYNDHURST ST,LARCENY,O,NA,SOUTHWEST,-76.68050128,39.29080994
10/30/2019,16:00:00,3AF,2800 N DUKELAND ST,ROBBERY - STREET,O,FIREARM,NORTHWEST,-76.66497404,39.31900508
10/30/2019,6:23:00,3AJF,2600 MARBOURNE AVE,ROBBERY - CARJACKING,O,FIREARM,SOUTHERN,-76.64655827,39.25297514
10/30/2019,13:00:00,3BJ,600 BURGUNDY ST,ROBBERY - CARJACKING,O,NA,SOUTHERN,-76.62384351,39.28306927
10/30/2019,19:30:00,6D,700 GOLD ST,LARCENY FROM AUTO,O,NA,WESTERN,-76.64077197,39.30656717
10/30/2019,17:29:00,3NF,1500 WASHINGTON BLVD,ROBBERY - STREET,O,FIREARM,SOUTHERN,-76.63817531,39.27853181
10/30/2019,5:45:00,6J,400 N LAKEWOOD AVE,LARCENY,O,NA,SOUTHEAST,-76.57932569,39.29582838
10/30/2019,5:45:00,4E,400 N LAKEWOOD AVE,COMMON ASSAULT,O,NA,SOUTHEAST,-76.57932569,39.29582838
10/30/2019,20:00:00,6D,ST & S KENWOOD AV,LARCENY FROM AUTO,O,NA,SOUTHEAST,-76.576905,39.281148
10/30/2019,23:30:00,6G,CROSS ST & LIGHT ST,LARCENY,O,NA,SOUTHERN,-76.612338,39.277035
10/29/2019,1:19:00,6E,2700 THE ALAMEDA,LARCENY,I,NA,NORTHEAST,-76.59163137,39.32219061
10/29/2019,17:30:00,6D,5200 BELAIR RD,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.55322711,39.33694841
10/29/2019,8:00:00,6E,3900 BAREVA RD,LARCENY,O,NA,NORTHWEST,-76.67164499,39.33399953
10/29/2019,8:30:00,6G,2800 HARLEM AVE,LARCENY,O,NA,WESTERN,-76.66319416,39.29559651
10/29/2019,12:30:00,6G,2200 KERNAN DR,LARCENY,O,NA,SOUTHWEST,-76.71003565,39.31351591
10/29/2019,20:20:00,3B,400 JOPLIN ST,ROBBERY - STREET,O,NA,SOUTHEAST,-76.53825789,39.28916361
10/29/2019,10:02:00,4C,5100 LODESTONE WAY,AGG. ASSAULT,I,OTHER,NORTHEAST,-76.55434992,39.31964814
10/29/2019,5:00:00,6G,3600 REISTERSTOWN RD,LARCENY,I,NA,NORTHWEST,-76.66069121,39.32956463
10/29/2019,12:50:00,6D,200 N CHESTER ST,LARCENY FROM AUTO,O,NA,EASTERN,-76.5876216,39.29423405
10/29/2019,6:00:00,6D,7100 SUPPLY AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.53633771,39.312237
10/29/2019,16:20:00,4C,5600 LOCH RAVEN BLVD,AGG. ASSAULT,I,OTHER,NORTHEAST,-76.58845046,39.35970173
10/29/2019,18:41:00,3BJ,600 N PACA ST,ROBBERY - CARJACKING,O,NA,CENTRAL,-76.62270321,39.29580048
10/29/2019,16:45:00,7A,5900 GLENFALLS AVE,AUTO THEFT,O,NA,NORTHEAST,-76.54214588,39.34665533
10/29/2019,8:58:00,7A,5100 ELMER AVE,AUTO THEFT,O,NA,NORTHWEST,-76.67772437,39.34668823
10/29/2019,9:30:00,5A,3200 LYNDALE AVE,BURGLARY,I,NA,NORTHEAST,-76.57840612,39.31651988
10/29/2019,19:00:00,4E,4800 YORK RD,COMMON ASSAULT,O,NA,NORTHERN,-76.60969087,39.34756205
10/29/2019,23:00:00,3AF,2600 HUNTINGDON AVE,ROBBERY - STREET,O,FIREARM,NORTHERN,-76.62133079,39.31879699
10/29/2019,13:00:00,6C,5900 YORK RD,LARCENY,I,NA,NORTHERN,-76.60989175,39.36407898
10/29/2019,4:00:00,4E,2000 N CHARLES ST,COMMON ASSAULT,I,NA,NORTHERN,-76.61670338,39.31240661
10/29/2019,11:00:00,5A,1900 CHRISTIAN ST,BURGLARY,I,NA,SOUTHERN,-76.64718692,39.28250111
10/29/2019,15:15:00,5A,4000 DUVALL AVE,BURGLARY,I,NA,NORTHWEST,-76.68605773,39.31885294
10/29/2019,5:00:00,6G,2600 SAINT BENEDICT ST,LARCENY,I,NA,SOUTHWEST,-76.6584783,39.27869851
10/29/2019,8:30:00,6D,ST & DRUID HILL AV,LARCENY FROM AUTO,O,NA,CENTRAL,-76.6353645,39.307491
10/29/2019,9:12:00,3D,1000 PARK AVE,ROBBERY - COMMERCIAL,I,NA,CENTRAL,-76.61882966,39.30331393
10/29/2019,11:00:00,4E,5100 ARDMORE WAY,COMMON ASSAULT,I,NA,NORTHEAST,-76.5555498,39.338165
10/29/2019,17:00:00,5D,600 ALLUVION ST,BURGLARY,I,NA,SOUTHERN,-76.6274046,39.27556084
10/29/2019,21:00:00,7A,1500 HAVENWOOD RD,AUTO THEFT,O,NA,NORTHEAST,-76.59330712,39.34073125
10/29/2019,21:15:00,7A,HEIGHTS AV & W COLD SPRING LN,AUTO THEFT,O,NA,NORTHWEST,-76.666455,39.33963
10/29/2019,11:30:00,6G,800 NEWINGTON AVE,LARCENY,I,NA,CENTRAL,-76.63218007,39.31354613
10/29/2019,14:15:00,6D,0 E HAMILTON ST,LARCENY FROM AUTO,O,NA,CENTRAL,-76.61479491,39.29575184
10/29/2019,6:18:00,6D,200 N PACA ST,LARCENY FROM AUTO,I,NA,CENTRAL,-76.62249049,39.29159685
10/29/2019,19:10:00,4C,600 BAKER ST,AGG. ASSAULT,O,OTHER,WESTERN,-76.64047059,39.3082971
10/29/2019,19:10:00,4C,600 BAKER ST,AGG. ASSAULT,O,OTHER,WESTERN,-76.64047059,39.3082971
10/29/2019,3:10:00,4B,FALLS PY & GARRISON BL,AGG. ASSAULT,O,KNIFE,NORTHWEST,-76.676589,39.314241
10/29/2019,10:40:00,4B,3500 DOLFIELD AVE,AGG. ASSAULT,I,KNIFE,NORTHWEST,-76.67452905,39.33494799
10/29/2019,21:50:00,4D,6500 FRANKFORD AVE,AGG. ASSAULT,I,HANDS,NORTHEAST,-76.54042648,39.31409535
10/29/2019,10:50:00,5A,4900 GOODNOW RD,BURGLARY,I,NA,NORTHEAST,-76.54838421,39.32666435
10/29/2019,9:00:00,7A,1000 CHERRY HILL RD,AUTO THEFT,O,NA,SOUTHERN,-76.62810382,39.25011419
10/29/2019,21:57:00,1A,1400 N MILTON AV,HOMICIDE,Outside,FIREARM,EASTERN,-76.58285096,39.30694274
10/29/2019,15:00:00,2A,2500 SAINT PAUL ST,RAPE,I,OTHER,NORTHERN,-76.61537212,39.31854169
10/29/2019,0:01:00,2A,2400 BARCLAY ST,RAPE,I,OTHER,EASTERN,-76.6113279,39.31660774
10/29/2019,23:30:00,7A,4300 PULASKI HWY,AUTO THEFT,O,NA,EASTERN,-76.56101188,39.29754149
10/29/2019,0:17:00,4C,1200 N BENTALOU ST,AGG. ASSAULT,O,OTHER,WESTERN,-76.65361912,39.30250733
10/29/2019,19:08:00,6J,2600 W PATAPSCO AVE,LARCENY,O,NA,SOUTHERN,-76.65404011,39.2537364
10/29/2019,21:00:00,5A,3900 TOWANDA AV,BURGLARY,I,NA,NORTHWEST,-76.66461379,39.33285783
10/29/2019,13:00:00,6A,4000 EASTERN AVE,LARCENY,O,NA,SOUTHEAST,-76.56311837,39.28685118
10/29/2019,19:00:00,6D,1200 BOLTON ST,LARCENY FROM AUTO,O,NA,CENTRAL,-76.62354583,39.30485587
10/29/2019,14:30:00,7A,100 E MADISON ST,AUTO THEFT,O,NA,CENTRAL,-76.613832,39.2987358
10/29/2019,9:00:00,6F,0 W PRESTON ST,LARCENY,I,NA,CENTRAL,-76.6174048,39.30436916
10/29/2019,8:00:00,5A,1200 S CLINTON ST,BURGLARY,I,NA,SOUTHEAST,-76.569429,39.27909369
10/29/2019,18:08:00,6J,3800 FAIRHAVEN AVE,LARCENY,I,NA,SOUTHERN,-76.59054023,39.23047007
10/29/2019,10:40:00,5D,5500 JONQUIL AVE,BURGLARY,I,NA,NORTHWEST,-76.68668709,39.35006137
10/29/2019,16:30:00,6C,100 W PATAPSCO AVE,LARCENY,O,NA,SOUTHERN,-76.61095542,39.23889629
10/29/2019,1:00:00,9S,4700 LIBERTY HEIGHTS AV,SHOOTING,Inside,FIREARM,NORTHWEST,-76.69646275,39.33172378
10/29/2019,1:00:00,1A,4700 LIBERTY HEIGHTS AV,HOMICIDE,Inside,FIREARM,NORTHWEST,-76.69646275,39.33172378
10/29/2019,1:00:00,9S,4700 LIBERTY HEIGHTS AV,SHOOTING,Inside,FIREARM,NORTHWEST,-76.69646275,39.33172378
10/29/2019,9:00:00,6G,3800 GRANADA AVE,LARCENY,I,NA,NORTHWEST,-76.68696261,39.33174261
10/29/2019,22:00:00,6E,300 E BIDDLE ST,LARCENY,O,NA,EASTERN,-76.61168635,39.30368842
10/29/2019,6:00:00,6D,7100 SUPPLY AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.53633771,39.312237
10/29/2019,13:30:00,6J,2800 SPELMAN RD,LARCENY,O,NA,SOUTHERN,-76.62843509,39.2458629
10/29/2019,22:00:00,6D,3600 PARKDALE AVE,LARCENY FROM AUTO,O,NA,NORTHERN,-76.64869801,39.33248429
10/29/2019,21:00:00,6E,900 ELLICOTT DY,LARCENY,O,NA,SOUTHWEST,-76.66891311,39.29778921
10/29/2019,22:00:00,6D,1400 HAUBERT ST,LARCENY FROM AUTO,O,NA,SOUTHERN,-76.59371329,39.27054926
10/29/2019,6:00:00,6D,100 N PATTERSON PARK AVE,LARCENY FROM AUTO,O,NA,SOUTHEAST,-76.58477134,39.2940403
10/29/2019,17:00:00,7A,1400 W NORTH AVE,AUTO THEFT,O,NA,WESTERN,-76.64121953,39.31018947
10/29/2019,10:30:00,5A,1800 EUTAW PL,BURGLARY,I,NA,CENTRAL,-76.63112676,39.30775786
10/29/2019,13:13:00,4B,3600 POTEE ST,AGG. ASSAULT,O,KNIFE,SOUTHERN,-76.61084308,39.23887641
10/29/2019,1:23:00,4E,1100 WILLIAM ST,COMMON ASSAULT,I,NA,SOUTHERN,-76.61059446,39.2769586
10/29/2019,21:00:00,4E,1000 W BALTIMORE ST,COMMON ASSAULT,O,NA,WESTERN,-76.63385362,39.28882273
10/29/2019,8:11:00,4E,AV & S CATON AV,COMMON ASSAULT,I,NA,SOUTHWEST,-76.6716435,39.280842
10/29/2019,20:49:00,3AK,3300 E FAYETTE ST,ROBBERY - STREET,O,KNIFE,SOUTHEAST,-76.57081831,39.29475958
10/29/2019,12:00:00,6J,4900 EASTERN AV,LARCENY,I,NA,SOUTHEAST,-76.55423496,39.28723891
10/29/2019,23:12:00,5F,1000 S CHARLES ST,BURGLARY,I,NA,SOUTHERN,-76.61433656,39.27724459
10/29/2019,0:30:00,4E,600 N BELNORD AVE,COMMON ASSAULT,I,NA,SOUTHEAST,-76.57879938,39.29856307
10/29/2019,22:00:00,4E,400 N MONTFORD AVE,COMMON ASSAULT,I,NA,SOUTHEAST,-76.58347743,39.29598797
10/29/2019,20:08:00,6C,500 S BROADWAY,LARCENY,I,NA,SOUTHEAST,-76.59329795,39.28527064
10/29/2019,1:41:00,4E,1900 BLOOMINGDALE RD,COMMON ASSAULT,O,NA,SOUTHWEST,-76.67121736,39.30892785
10/29/2019,16:07:00,4E,1400 BLOOMFIELD AVE,COMMON ASSAULT,I,NA,SOUTHWEST,-76.66662966,39.26179315
10/29/2019,12:15:00,4B,3800 6TH ST,AGG. ASSAULT,O,KNIFE,SOUTHERN,-76.6037382,39.23366737
10/29/2019,16:00:00,4E,1300 POPLAR GROVE ST,COMMON ASSAULT,I,NA,SOUTHWEST,-76.66533081,39.30271277
10/29/2019,19:30:00,4A,600 FALLSWAY,AGG. ASSAULT,O,FIREARM,EASTERN,-76.60998443,39.29636449
10/29/2019,1:00:00,4A,4700 LIBERTY HEIGHTS AVE,AGG. ASSAULT,I,FIREARM,NORTHWEST,-76.69646275,39.33172378
10/29/2019,22:45:00,3AJF,700 ALLEGANY PL,ROBBERY - CARJACKING,O,FIREARM,WESTERN,-76.64312127,39.30906419
10/29/2019,13:00:00,5A,600 N LAKEWOOD AVE,BURGLARY,O,NA,SOUTHEAST,-76.57936222,39.29827705
10/29/2019,1:00:00,4A,4700 LIBERTY HEIGHTS AVE,AGG. ASSAULT,I,FIREARM,NORTHWEST,-76.69646275,39.33172378
10/29/2019,21:00:00,5A,2900 GEORGETOWN RD,BURGLARY,I,NA,SOUTHWEST,-76.66133819,39.26422769
10/29/2019,21:00:00,6D,2000 CLIPPER PARK RD,LARCENY FROM AUTO,I,NA,NORTHERN,-76.64423902,39.33185016
10/29/2019,21:20:00,3B,600 WASHINGTON BLVD,ROBBERY - STREET,O,NA,SOUTHERN,-76.6244441,39.28438448
10/29/2019,19:10:00,3AF,100 E BALTIMORE ST,ROBBERY - STREET,O,FIREARM,CENTRAL,-76.61293752,39.28969354
10/29/2019,2:39:00,3B,500 ANNABEL AVE,ROBBERY - STREET,O,NA,SOUTHERN,-76.60323493,39.23789699
10/29/2019,22:30:00,6D,LAFAYETTE AV & N MONROE ST,LARCENY FROM AUTO,O,NA,WESTERN,-76.647519,39.298734
10/29/2019,11:00:00,6E,2500 N HOWARD ST,LARCENY,O,NA,NORTHERN,-76.61969302,39.31820206
10/29/2019,7:38:00,5A,400 S LEHIGH ST,BURGLARY,I,NA,SOUTHEAST,-76.55814225,39.28755311
10/29/2019,4:50:00,6C,100 S BROADWAY,LARCENY,I,NA,SOUTHEAST,-76.59393149,39.29030196
10/29/2019,0:43:00,4E,1800 BLK FLEET ST,COMMON ASSAULT,O,NA,SOUTHEAST,-76.59125675,39.28471673
10/29/2019,15:20:00,6J,300 LIGHT ST,LARCENY,I,NA,CENTRAL,-76.61308293,39.28508598
10/29/2019,12:45:00,4E,2000 CLIFTWOOD AVE,COMMON ASSAULT,O,NA,EASTERN,-76.59042469,39.31362517
10/29/2019,20:20:00,4E,1000 N BROADWAY,COMMON ASSAULT,I,NA,EASTERN,-76.59471771,39.30252973
10/29/2019,16:17:00,3B,0 S GAY ST,ROBBERY - STREET,O,NA,CENTRAL,-76.60887431,39.28972612
10/29/2019,16:17:00,3B,0 S GAY ST,ROBBERY - STREET,O,NA,CENTRAL,-76.60887431,39.28972612
10/29/2019,9:23:00,3B,1300 CURTAIN AVE,ROBBERY - STREET,O,NA,EASTERN,-76.59996396,39.31349978
10/29/2019,17:47:00,4E,800 ASHLAND CT,COMMON ASSAULT,I,NA,EASTERN,-76.60565244,39.30049862
10/29/2019,16:29:00,4E,800 N CHARLES ST,COMMON ASSAULT,I,NA,CENTRAL,-76.61570385,39.29916352
10/29/2019,21:15:00,3CF,4600 W NORTHERN PKWY,ROBBERY - COMMERCIAL,I,FIREARM,NORTHWEST,-76.70140833,39.34478318
10/29/2019,23:42:00,4B,2500 FRANCIS ST,AGG. ASSAULT,I,KNIFE,WESTERN,-76.64324712,39.31386222
10/29/2019,19:00:00,4C,AV & N MARTIN LUTHER KING J,AGG. ASSAULT,O,OTHER,CENTRAL,-76.626297,39.296772
10/28/2019,13:30:00,3B,6400 PIONEER DR,ROBBERY - STREET,O,NA,NORTHEAST,-76.57219137,39.36474002
10/28/2019,13:30:00,3B,6400 PIONEER DR,ROBBERY - STREET,O,NA,NORTHEAST,-76.57219137,39.36474002
10/28/2019,11:40:00,7A,2400 ETTING ST,AUTO THEFT,O,NA,WESTERN,-76.64075329,39.31083098
10/28/2019,6:00:00,7A,6600 BELAIR RD,AUTO THEFT,I,NA,NORTHEAST,-76.53066549,39.35486696
10/28/2019,13:05:00,4B,1000 W PRATT ST,AGG. ASSAULT,O,KNIFE,SOUTHERN,-76.6336822,39.28585322
10/28/2019,3:20:00,3JF,1900 ARGONNE DR,ROBBERY - RESIDENCE,I,FIREARM,NORTHEAST,-76.58205623,39.34049166
10/28/2019,10:30:00,4C,2200 PINEWOOD AVE,AGG. ASSAULT,I,OTHER,NORTHEAST,-76.57109147,39.36631318
10/28/2019,4:41:00,5D,400 W BALTIMORE ST,BURGLARY,I,NA,CENTRAL,-76.62098634,39.28923478
10/28/2019,20:54:00,4E,3500 LIBERTY HEIGHTS AVE,COMMON ASSAULT,I,NA,NORTHWEST,-76.67513747,39.32508046
10/28/2019,12:00:00,6D,5700 WHITE AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.53410219,39.33840834
10/28/2019,4:00:00,5D,2600 SHIRLEY AVE,BURGLARY,I,NA,NORTHERN,-76.66209634,39.33477198
10/28/2019,20:00:00,7A,3700 BELLE AVE,AUTO THEFT,O,NA,NORTHWEST,-76.67741749,39.33355095
10/28/2019,0:10:00,4E,6200 BROOK AVE,COMMON ASSAULT,I,NA,NORTHEAST,-76.53589554,39.35168879
10/28/2019,0:00:00,6E,1900 N LONGWOOD ST,LARCENY,O,NA,SOUTHWEST,-76.66765039,39.3096952
10/28/2019,15:50:00,7A,3600 ELMORA AVE,AUTO THEFT,O,NA,NORTHEAST,-76.56783265,39.31599733
10/28/2019,21:45:00,3AF,0 N LUZERNE AVE,ROBBERY - STREET,O,FIREARM,SOUTHEAST,-76.58050493,39.29244949
10/28/2019,19:33:00,4A,5200 REISTERSTOWN RD,AGG. ASSAULT,O,FIREARM,NORTHWEST,-76.68544825,39.3443833
